project_id,project_type,terrain_type,terrain_difficulty_score,permit_complexity,permit_delay_months,material_availability,vendor_rating,skilled_manpower_ratio,demand_pressure,start_month,weather_severity_index,planned_cost_lakhs,actual_cost_lakhs,planned_duration_months,actual_duration_months
PG_01005,substation,forest,5,high,3.0,low,3.2,83,low,7,4.35,118,179.48,27,40.0
PG_01006,overhead_line,forest,5,medium,1.5,high,4.3,90,low,6,4.94,120,145.31,23,32.3
PG_01007,substation,hilly,4,high,3.0,high,3.1,95,medium,8,3.99,168,212.65,21,30.0
PG_01008,substation,coastal,3,medium,1.5,low,4.5,62,high,11,2.36,80,124.11,15,20.5
PG_01009,underground_cable,forest,5,medium,1.5,medium,4.0,57,high,1,1.41,238,341.4,31,42.9
PG_01010,substation,plain,1,high,3.0,high,4.8,81,high,10,1.83,93,110.66,22,28.3
PG_01011,substation,coastal,3,low,0.5,high,4.3,89,low,2,1.11,153,164.9,23,28.0
PG_01012,substation,hilly,4,high,3.0,medium,4.0,64,high,4,2.65,106,150.29,18,26.5
PG_01013,overhead_line,hilly,4,low,0.5,medium,3.6,74,medium,8,3.98,99,129.67,29,38.8
PG_01014,overhead_line,plain,1,low,0.5,low,3.8,76,low,4,3.03,119,150.73,26,31.0
PG_01015,underground_cable,hilly,4,low,0.5,low,3.5,58,low,3,1.87,216,296.64,37,48.5
PG_01016,overhead_line,forest,5,medium,1.5,high,3.5,75,medium,2,2.44,107,131.51,31,41.8
PG_01017,underground_cable,plain,1,high,3.0,high,3.2,57,medium,9,4.23,188,219.08,20,28.2
PG_01018,overhead_line,urban,2,low,0.5,high,3.0,74,medium,5,3.31,112,130.74,34,42.0
PG_01019,substation,coastal,3,medium,1.5,medium,4.0,71,high,11,1.79,170,227.52,24,30.9
PG_01020,underground_cable,coastal,3,high,3.0,medium,3.2,84,medium,1,1.6,185,227.73,35,45.3
PG_01021,overhead_line,hilly,4,medium,1.5,high,4.8,67,low,1,1.95,147,162.41,32,42.6
PG_01022,substation,hilly,4,high,3.0,high,4.5,69,medium,12,1.55,109,125.19,14,20.6
PG_01023,underground_cable,coastal,3,medium,1.5,low,2.6,84,high,9,5.0,154,263.44,20,27.3
PG_01024,substation,urban,2,medium,1.5,medium,3.4,92,high,1,1.78,117,154.08,26,31.2
PG_01025,underground_cable,forest,5,low,0.5,high,4.8,79,high,2,1.54,239,318.09,23,30.1
PG_01026,underground_cable,coastal,3,medium,1.5,high,2.7,90,medium,9,4.51,209,259.97,38,49.4
PG_01027,substation,hilly,4,medium,1.5,low,4.8,74,high,4,3.22,150,243.55,26,35.5
PG_01028,overhead_line,plain,1,low,0.5,medium,2.9,86,high,4,2.6,129,172.28,33,38.7
PG_01029,substation,plain,1,high,3.0,medium,4.5,67,medium,2,2.31,120,134.03,24,31.0
PG_01030,substation,forest,5,low,0.5,high,4.6,68,low,9,3.66,108,129.58,28,39.2
PG_01031,underground_cable,hilly,4,high,3.0,high,4.3,81,high,9,3.78,161,223.1,37,51.8
PG_01032,overhead_line,forest,5,high,3.0,high,3.2,95,medium,11,2.18,148,186.49,32,44.0
PG_01033,underground_cable,forest,5,high,3.0,high,3.6,62,medium,12,1.3,230,286.35,35,50.1
PG_01034,overhead_line,urban,2,high,3.0,medium,4.3,60,high,11,1.67,142,183.62,24,32.1
PG_01035,overhead_line,coastal,3,medium,1.5,medium,2.9,72,medium,4,3.27,88,110.83,19,25.3
PG_01036,underground_cable,forest,5,high,3.0,high,4.6,94,medium,9,4.39,151,189.46,28,40.0
PG_01037,substation,coastal,3,high,3.0,high,2.7,76,low,11,2.07,90,100.98,18,25.0
PG_01038,underground_cable,coastal,3,medium,1.5,medium,2.6,85,low,10,1.64,195,227.48,23,28.8
PG_01039,overhead_line,plain,1,low,0.5,high,2.6,73,medium,1,2.01,100,110.29,31,35.9
PG_01040,overhead_line,coastal,3,low,0.5,high,3.3,84,high,9,3.79,139,191.26,21,27.3
PG_01041,substation,coastal,3,high,3.0,low,2.9,60,medium,6,3.55,112,167.07,27,38.5
PG_01042,underground_cable,urban,2,high,3.0,high,3.3,74,medium,4,3.3,154,177.57,31,40.7
PG_01043,substation,urban,2,medium,1.5,low,3.2,72,low,10,1.65,175,226.85,25,31.2
PG_01044,substation,plain,1,high,3.0,high,4.7,92,low,2,1.46,81,79.73,19,23.9
PG_01045,overhead_line,plain,1,low,0.5,medium,4.5,75,low,4,3.13,99,107.13,32,38.1
PG_01046,substation,plain,1,high,3.0,low,3.6,58,medium,3,1.89,155,198.77,26,33.1
PG_01047,substation,plain,1,low,0.5,high,4.7,91,high,11,1.04,109,127.22,27,30.4
PG_01048,underground_cable,coastal,3,medium,1.5,medium,2.9,63,low,8,4.48,202,255.25,41,56.5
PG_01049,overhead_line,hilly,4,medium,1.5,high,4.5,86,high,5,3.5,90,120.81,31,41.0
PG_01050,underground_cable,plain,1,low,0.5,high,4.2,84,medium,1,1.17,217,229.11,41,46.4
PG_01051,overhead_line,plain,1,medium,1.5,medium,2.8,63,high,7,4.84,107,146.39,23,29.8
PG_01052,overhead_line,coastal,3,medium,1.5,low,2.7,70,medium,9,4.28,122,187.36,20,28.0
PG_01053,overhead_line,forest,5,medium,1.5,high,3.1,93,low,11,1.6,123,143.73,23,30.3
PG_01054,overhead_line,coastal,3,low,0.5,high,3.8,61,low,4,3.12,81,90.61,26,33.8
PG_01055,substation,forest,5,medium,1.5,low,4.4,77,low,4,3.21,170,242.23,23,32.1
PG_01056,substation,urban,2,low,0.5,low,4.5,59,high,4,3.05,80,123.0,21,27.0
PG_01057,substation,forest,5,low,0.5,high,4.9,91,low,4,2.99,93,107.81,18,23.9
PG_01058,overhead_line,plain,1,low,0.5,low,2.7,66,medium,8,3.57,107,153.96,30,38.0
PG_01059,substation,forest,5,medium,1.5,high,4.3,75,high,5,3.49,128,179.39,24,33.8
PG_01060,substation,hilly,4,low,0.5,high,2.7,82,high,10,1.37,95,127.82,22,27.6
PG_01061,underground_cable,plain,1,medium,1.5,medium,4.3,76,low,9,3.99,191,211.63,42,51.6
PG_01062,overhead_line,hilly,4,high,3.0,high,5.0,84,low,4,2.71,141,159.67,24,33.9
PG_01063,substation,coastal,3,medium,1.5,high,3.2,95,high,11,2.35,143,188.51,26,32.6
PG_01064,underground_cable,forest,5,high,3.0,medium,3.1,67,high,6,3.96,122,191.6,26,39.7
PG_01065,underground_cable,coastal,3,low,0.5,medium,4.6,61,high,9,4.93,160,228.09,31,42.0
PG_01066,underground_cable,coastal,3,medium,1.5,medium,3.1,68,high,10,1.29,196,273.94,28,36.6
PG_01067,overhead_line,urban,2,medium,1.5,low,3.0,62,high,10,1.04,79,121.51,35,43.9
PG_01068,underground_cable,forest,5,high,3.0,low,4.5,56,medium,12,1.08,225,324.35,40,56.1
PG_01069,substation,plain,1,low,0.5,high,5.0,87,medium,3,2.06,159,162.56,28,31.4
PG_01070,overhead_line,plain,1,medium,1.5,low,4.5,57,high,2,1.68,67,95.46,22,27.4
PG_01071,overhead_line,hilly,4,low,0.5,high,3.0,67,medium,7,4.15,112,144.51,34,46.9
PG_01072,overhead_line,forest,5,high,3.0,medium,3.6,62,low,2,1.11,69,84.73,35,49.4
PG_01073,overhead_line,hilly,4,low,0.5,high,2.8,95,medium,8,3.54,79,103.2,21,28.2
PG_01074,underground_cable,plain,1,high,3.0,low,3.5,72,low,10,1.19,245,305.68,23,29.5
PG_01075,underground_cable,urban,2,high,3.0,medium,3.2,57,medium,7,3.9,144,179.24,26,36.2
PG_01076,substation,hilly,4,high,3.0,high,3.2,67,high,6,4.15,179,259.7,16,25.0
PG_01077,underground_cable,forest,5,medium,1.5,high,2.6,86,low,9,4.36,206,259.59,22,31.2
PG_01078,substation,forest,5,high,3.0,high,3.9,93,medium,5,2.97,162,203.53,21,30.4
PG_01079,overhead_line,hilly,4,medium,1.5,low,3.8,64,low,5,2.57,147,204.98,24,33.0
PG_01080,overhead_line,forest,5,high,3.0,medium,4.7,82,high,2,1.55,126,175.8,27,37.4
PG_01081,substation,urban,2,medium,1.5,high,3.7,62,low,8,3.93,115,128.6,28,37.2
PG_01082,overhead_line,coastal,3,medium,1.5,medium,3.4,80,high,8,4.92,94,134.03,36,47.0
PG_01083,underground_cable,hilly,4,low,0.5,medium,3.0,78,high,8,3.7,151,230.4,31,42.2
PG_01084,substation,forest,5,low,0.5,high,4.0,56,high,4,2.51,166,234.61,17,24.1
PG_01085,underground_cable,plain,1,medium,1.5,low,2.9,92,low,5,3.5,135,177.64,26,31.6
PG_01086,overhead_line,coastal,3,high,3.0,high,3.6,80,low,9,4.07,150,173.24,35,47.7
PG_01087,overhead_line,plain,1,medium,1.5,low,2.6,55,low,5,2.66,74,97.02,18,23.4
PG_01088,underground_cable,hilly,4,high,3.0,medium,3.1,55,high,11,1.75,122,171.29,31,42.9
PG_01089,underground_cable,urban,2,low,0.5,medium,4.5,78,medium,12,1.09,173,201.45,32,38.7
PG_01090,overhead_line,hilly,4,medium,1.5,high,3.9,79,medium,6,4.73,68,84.42,24,33.1
PG_01091,overhead_line,urban,2,medium,1.5,low,3.6,57,medium,12,1.08,118,159.5,30,38.1
PG_01092,overhead_line,coastal,3,high,3.0,low,3.0,68,high,12,1.81,66,103.07,21,28.5
PG_01093,underground_cable,hilly,4,medium,1.5,medium,3.0,71,low,3,1.18,187,226.9,32,42.3
PG_01094,substation,hilly,4,high,3.0,low,3.3,92,low,1,1.83,98,136.63,15,21.6
PG_01095,substation,forest,5,medium,1.5,medium,4.4,75,low,4,3.18,120,148.82,27,37.6
PG_01096,underground_cable,plain,1,high,3.0,medium,3.6,61,medium,10,1.8,226,260.24,22,29.1
PG_01097,underground_cable,urban,2,high,3.0,medium,2.9,75,high,4,2.91,171,235.18,28,37.0
PG_01098,substation,plain,1,high,3.0,medium,3.6,95,high,11,1.17,170,219.52,14,18.7
PG_01099,substation,plain,1,high,3.0,medium,2.6,60,low,10,1.15,111,125.14,20,26.9
PG_01100,overhead_line,forest,5,medium,1.5,low,3.8,59,low,6,4.5,104,153.71,20,29.5
PG_01101,overhead_line,urban,2,high,3.0,low,2.6,77,high,11,1.06,140,213.19,32,40.0
PG_01102,overhead_line,urban,2,high,3.0,high,2.6,83,medium,8,4.93,124,149.37,30,39.9
PG_01103,overhead_line,coastal,3,medium,1.5,high,4.2,81,high,11,1.81,113,144.14,35,43.9
PG_01104,underground_cable,forest,5,low,0.5,low,4.2,64,medium,7,4.53,243,377.04,32,45.2
PG_01105,overhead_line,hilly,4,low,0.5,high,4.6,75,low,7,4.67,91,106.58,33,44.6
PG_01106,substation,hilly,4,high,3.0,medium,3.4,69,medium,8,4.22,174,233.15,14,22.0
PG_01107,substation,coastal,3,medium,1.5,medium,3.3,79,low,9,4.54,163,200.3,27,36.2
PG_01108,overhead_line,plain,1,medium,1.5,low,3.3,70,low,6,4.32,143,191.58,21,27.4
PG_01109,overhead_line,coastal,3,high,3.0,medium,2.9,72,low,12,1.58,138,161.08,26,34.8
PG_01110,substation,hilly,4,low,0.5,low,3.6,91,medium,3,1.04,150,220.13,25,31.8
PG_01111,overhead_line,coastal,3,medium,1.5,medium,4.5,67,low,6,3.98,71,85.76,27,37.2
PG_01112,substation,coastal,3,high,3.0,medium,4.8,58,low,2,2.48,107,118.28,23,31.6
PG_01113,underground_cable,coastal,3,medium,1.5,medium,2.9,55,medium,8,3.93,190,246.42,32,43.9
PG_01114,substation,forest,5,medium,1.5,medium,3.3,68,high,5,3.45,120,178.97,19,27.0
PG_01115,underground_cable,forest,5,low,0.5,high,4.5,63,medium,10,1.56,168,201.1,28,37.4
PG_01116,underground_cable,coastal,3,medium,1.5,high,3.8,72,low,3,1.49,222,245.39,41,52.5
PG_01117,substation,forest,5,high,3.0,high,4.6,91,low,2,1.16,168,193.3,26,36.3
PG_01118,overhead_line,coastal,3,low,0.5,medium,3.4,69,low,9,3.98,113,137.45,20,26.4
PG_01119,substation,urban,2,low,0.5,high,3.9,59,high,6,3.78,120,157.74,18,23.6
PG_01120,substation,coastal,3,low,0.5,medium,3.8,61,low,12,1.12,138,156.56,22,27.7
PG_01121,substation,urban,2,medium,1.5,medium,4.4,55,high,9,3.53,143,198.8,15,21.2
PG_01122,substation,hilly,4,medium,1.5,low,3.9,79,medium,4,2.6,128,187.35,27,36.1
PG_01123,underground_cable,forest,5,high,3.0,low,3.7,61,medium,5,2.8,192,292.92,35,50.8
PG_01124,substation,hilly,4,medium,1.5,medium,2.8,92,high,12,1.45,123,178.63,25,32.7
PG_01125,substation,forest,5,low,0.5,medium,2.5,90,high,7,3.55,130,207.25,14,19.7
PG_01126,overhead_line,coastal,3,high,3.0,medium,4.5,91,high,9,3.62,116,166.75,20,28.7
PG_01127,substation,coastal,3,medium,1.5,medium,3.2,72,high,12,1.14,176,243.11,27,34.9
PG_01128,underground_cable,coastal,3,high,3.0,low,4.0,57,medium,2,1.4,204,281.15,32,43.1
PG_01129,underground_cable,hilly,4,high,3.0,low,4.9,74,low,11,1.8,120,160.24,32,43.7
PG_01130,substation,coastal,3,high,3.0,high,4.9,87,high,6,4.48,134,180.26,21,30.0
PG_01131,substation,plain,1,low,0.5,medium,3.1,95,medium,5,3.37,170,203.74,18,21.2
PG_01132,underground_cable,hilly,4,medium,1.5,high,3.7,82,medium,10,1.31,234,281.4,26,34.3
PG_01133,underground_cable,forest,5,high,3.0,low,2.6,89,medium,11,1.64,148,223.12,37,49.7
PG_01134,substation,urban,2,medium,1.5,high,3.3,75,low,4,3.0,109,119.83,19,24.6
PG_01135,underground_cable,coastal,3,high,3.0,high,2.6,58,medium,1,1.16,225,266.36,42,55.8
PG_01136,substation,plain,1,low,0.5,high,4.4,63,medium,11,1.91,108,113.41,24,28.4
PG_01137,overhead_line,plain,1,high,3.0,medium,3.6,76,medium,12,1.65,71,79.17,26,32.1
PG_01138,overhead_line,forest,5,high,3.0,high,3.1,74,low,10,1.08,92,106.95,19,27.4
PG_01139,underground_cable,hilly,4,low,0.5,low,4.2,64,low,8,3.64,167,242.59,38,52.9
PG_01140,substation,coastal,3,low,0.5,medium,3.5,65,low,12,2.29,127,149.16,26,33.3
PG_01141,substation,urban,2,medium,1.5,high,3.9,84,low,10,2.05,160,168.4,27,33.0
PG_01142,underground_cable,hilly,4,low,0.5,low,4.0,76,low,2,1.65,246,335.22,26,33.4
PG_01143,substation,coastal,3,medium,1.5,high,3.3,62,medium,2,1.1,141,164.08,27,35.2
PG_01144,overhead_line,hilly,4,high,3.0,low,2.6,80,medium,3,1.85,126,184.57,22,30.3
PG_01145,overhead_line,plain,1,high,3.0,medium,4.9,60,low,6,4.38,128,143.32,26,35.6
PG_01146,overhead_line,plain,1,high,3.0,medium,4.3,87,high,6,4.22,124,163.15,26,33.7
PG_01147,substation,coastal,3,low,0.5,medium,3.5,82,high,11,1.8,108,147.06,23,28.3
PG_01148,substation,forest,5,medium,1.5,high,3.9,82,high,2,2.03,135,181.8,18,24.3
PG_01149,overhead_line,forest,5,low,0.5,medium,2.8,89,medium,4,3.04,122,164.03,22,29.1
PG_01150,substation,plain,1,low,0.5,low,3.9,92,high,10,1.64,90,132.39,26,29.8
PG_01151,overhead_line,forest,5,high,3.0,low,3.2,69,medium,10,2.05,82,123.19,27,38.5
PG_01152,underground_cable,plain,1,high,3.0,low,4.1,80,low,3,2.24,215,260.16,42,50.1
PG_01153,substation,plain,1,high,3.0,medium,4.7,64,medium,5,3.37,112,128.72,16,22.4
PG_01154,underground_cable,urban,2,medium,1.5,medium,2.7,71,low,10,1.82,166,186.18,42,50.6
PG_01155,substation,hilly,4,high,3.0,medium,2.9,95,medium,5,2.68,152,198.89,26,35.6
PG_01156,underground_cable,plain,1,high,3.0,high,3.8,79,high,3,2.02,202,244.49,41,49.9
PG_01157,underground_cable,urban,2,low,0.5,low,3.1,89,high,9,4.79,182,293.59,27,33.4
PG_01158,underground_cable,urban,2,medium,1.5,high,4.9,93,high,7,3.67,140,182.1,32,41.0
PG_01159,overhead_line,plain,1,medium,1.5,low,4.7,71,high,1,1.62,103,144.86,32,38.0
PG_01160,underground_cable,urban,2,medium,1.5,high,4.1,65,medium,5,3.36,132,150.27,36,46.2
PG_01161,substation,hilly,4,low,0.5,low,3.6,73,low,11,2.29,162,221.05,21,27.0
PG_01162,overhead_line,hilly,4,high,3.0,medium,3.1,66,medium,9,3.72,129,173.8,35,50.5
PG_01163,substation,urban,2,medium,1.5,low,2.9,55,high,3,2.29,129,198.78,14,18.6
PG_01164,substation,hilly,4,high,3.0,medium,4.4,61,medium,11,1.69,180,222.64,19,27.6
PG_01165,underground_cable,forest,5,high,3.0,high,4.8,86,low,2,1.04,173,193.99,25,34.6
PG_01166,substation,urban,2,low,0.5,high,4.3,59,medium,3,1.71,116,125.84,24,29.4
PG_01167,underground_cable,coastal,3,low,0.5,medium,3.7,72,medium,12,2.21,168,201.92,28,34.6
PG_01168,overhead_line,forest,5,medium,1.5,low,2.7,75,low,5,3.25,120,177.67,29,40.3
PG_01169,underground_cable,urban,2,high,3.0,medium,2.8,62,medium,8,4.38,189,243.0,42,57.4
PG_01170,substation,plain,1,low,0.5,medium,3.5,90,low,4,2.56,138,154.21,14,16.6
PG_01171,underground_cable,urban,2,high,3.0,medium,4.6,85,medium,6,3.91,148,179.32,41,53.4
PG_01172,overhead_line,hilly,4,low,0.5,low,3.2,75,low,11,1.01,147,206.22,25,32.5
PG_01173,underground_cable,coastal,3,high,3.0,medium,4.5,74,high,8,3.55,228,326.66,38,53.0
PG_01174,overhead_line,plain,1,low,0.5,high,4.7,76,high,9,4.12,139,172.15,22,27.0
PG_01175,substation,plain,1,low,0.5,medium,4.7,62,high,5,3.2,164,210.37,23,28.4
PG_01176,underground_cable,urban,2,high,3.0,high,3.9,80,high,3,2.34,199,250.82,31,39.9
PG_01177,substation,hilly,4,low,0.5,high,3.6,57,medium,1,1.68,165,197.39,20,26.6
PG_01178,substation,plain,1,medium,1.5,low,2.9,57,medium,4,3.13,90,122.45,17,22.0
PG_01179,substation,urban,2,high,3.0,low,3.5,77,medium,8,4.59,119,170.19,26,35.4
PG_01180,overhead_line,forest,5,medium,1.5,low,3.2,83,high,5,2.76,82,141.23,25,34.4
PG_01181,substation,hilly,4,medium,1.5,high,4.2,95,low,9,4.57,156,182.8,17,23.3
PG_01182,overhead_line,forest,5,low,0.5,low,3.5,62,medium,7,4.47,142,222.51,28,39.5
PG_01183,underground_cable,coastal,3,medium,1.5,high,2.7,60,low,7,4.11,130,155.27,26,36.2
PG_01184,underground_cable,coastal,3,high,3.0,low,2.9,74,high,1,1.15,199,319.39,37,48.7
PG_01185,underground_cable,coastal,3,low,0.5,high,3.6,70,low,2,2.21,162,175.06,21,26.0
PG_01186,underground_cable,forest,5,high,3.0,medium,4.1,69,low,9,4.12,211,269.89,38,55.5
PG_01187,overhead_line,plain,1,low,0.5,high,4.6,67,medium,2,1.42,80,84.61,19,22.7
PG_01188,overhead_line,coastal,3,high,3.0,low,4.3,56,low,7,4.68,87,122.23,26,38.2
PG_01189,overhead_line,hilly,4,medium,1.5,high,4.5,66,low,1,1.23,70,76.51,32,42.0
PG_01190,substation,hilly,4,low,0.5,high,5.0,90,medium,7,3.71,167,201.35,14,18.5
PG_01191,underground_cable,plain,1,medium,1.5,low,4.1,59,high,2,2.07,207,304.28,20,25.4
PG_01192,underground_cable,urban,2,low,0.5,medium,2.8,81,low,3,1.45,174,201.24,36,43.3
PG_01193,overhead_line,hilly,4,medium,1.5,medium,4.0,63,high,11,1.65,109,153.59,23,31.4
PG_01194,overhead_line,hilly,4,high,3.0,high,4.4,59,high,3,2.18,114,149.85,22,31.6
PG_01195,underground_cable,coastal,3,medium,1.5,high,4.3,69,high,5,2.63,205,268.61,32,42.2
PG_01196,substation,coastal,3,high,3.0,medium,5.0,90,high,4,3.48,101,137.41,19,26.5
PG_01197,overhead_line,hilly,4,low,0.5,high,4.1,93,high,4,2.9,144,195.08,21,27.0
PG_01198,overhead_line,hilly,4,high,3.0,high,2.7,70,low,9,4.86,66,81.84,28,41.2
PG_01199,underground_cable,hilly,4,low,0.5,high,4.0,78,high,11,1.72,186,246.07,22,28.2
PG_01200,substation,urban,2,low,0.5,high,4.1,62,medium,9,4.31,154,182.25,23,30.3
PG_01201,substation,plain,1,high,3.0,medium,3.4,60,low,1,1.04,109,119.37,16,22.0
PG_01202,substation,hilly,4,medium,1.5,high,3.6,69,medium,5,3.19,180,222.17,15,21.3
PG_01203,substation,urban,2,low,0.5,low,3.9,75,medium,2,1.75,138,185.09,20,24.2
PG_01204,overhead_line,coastal,3,low,0.5,medium,3.0,77,low,5,3.2,75,89.82,31,39.1
PG_01205,overhead_line,urban,2,medium,1.5,low,3.3,65,low,3,1.02,136,174.58,20,25.4
PG_01206,substation,forest,5,low,0.5,high,3.6,83,medium,5,3.03,171,215.56,27,36.1
PG_01207,overhead_line,forest,5,low,0.5,low,2.8,80,high,4,3.21,126,219.15,29,38.9
PG_01208,overhead_line,forest,5,high,3.0,medium,4.4,63,medium,7,4.22,107,142.0,19,29.3
PG_01209,underground_cable,hilly,4,low,0.5,medium,4.4,94,high,3,1.95,167,227.1,21,25.9
PG_01210,overhead_line,hilly,4,medium,1.5,low,5.0,57,high,1,1.74,81,127.45,23,31.6
PG_01211,underground_cable,plain,1,low,0.5,high,4.0,66,high,3,1.64,245,295.56,31,36.8
PG_01212,substation,forest,5,low,0.5,low,3.5,64,low,10,1.14,161,229.98,23,31.2
PG_01213,overhead_line,forest,5,low,0.5,low,2.9,71,medium,1,2.05,65,97.71,28,37.0
PG_01214,substation,forest,5,high,3.0,high,3.3,92,high,10,1.52,82,115.5,21,30.1
PG_01215,overhead_line,urban,2,medium,1.5,low,4.9,93,low,6,3.65,60,78.69,25,31.8
PG_01216,underground_cable,forest,5,medium,1.5,medium,3.7,56,high,7,4.33,242,373.19,26,38.6
PG_01217,underground_cable,urban,2,high,3.0,low,4.4,65,high,8,3.53,172,271.46,31,42.6
PG_01218,overhead_line,forest,5,high,3.0,medium,4.6,55,medium,4,2.72,129,167.53,30,44.3
PG_01219,underground_cable,urban,2,high,3.0,medium,4.6,86,high,1,2.18,148,189.55,37,45.9
PG_01220,underground_cable,coastal,3,medium,1.5,medium,3.5,94,high,1,2.15,227,306.74,20,25.0
PG_01221,substation,forest,5,high,3.0,high,4.8,89,medium,7,3.7,176,226.6,25,37.3
PG_01222,overhead_line,urban,2,low,0.5,medium,4.9,91,high,1,1.51,103,133.46,31,36.8
PG_01223,substation,urban,2,low,0.5,low,4.6,94,low,7,4.75,143,192.98,27,33.9
PG_01224,overhead_line,coastal,3,low,0.5,low,2.6,79,medium,6,3.71,116,178.86,26,34.6
PG_01225,underground_cable,plain,1,high,3.0,medium,4.2,63,high,4,2.75,250,320.2,31,40.0
PG_01226,overhead_line,forest,5,low,0.5,high,4.3,82,low,1,1.83,81,93.8,28,36.8
PG_01227,underground_cable,hilly,4,high,3.0,low,3.1,73,low,10,1.84,215,297.98,37,49.8
PG_01228,underground_cable,urban,2,medium,1.5,low,4.6,56,high,9,3.75,197,313.31,31,42.1
PG_01229,overhead_line,plain,1,high,3.0,medium,3.4,85,low,11,1.15,65,71.41,19,24.6
PG_01230,overhead_line,forest,5,low,0.5,medium,3.1,90,low,5,2.88,88,113.0,21,28.1
PG_01231,substation,urban,2,medium,1.5,medium,4.2,65,medium,1,2.3,140,162.04,27,34.0
PG_01232,underground_cable,hilly,4,medium,1.5,medium,4.9,61,low,7,4.6,224,269.88,36,49.9
PG_01233,underground_cable,forest,5,low,0.5,low,3.1,79,high,12,1.25,154,255.5,31,40.0
PG_01234,substation,coastal,3,high,3.0,high,4.3,80,high,11,2.27,150,189.66,16,22.3
PG_01235,underground_cable,urban,2,low,0.5,low,3.3,55,high,7,4.2,133,218.81,23,30.8
PG_01236,underground_cable,coastal,3,high,3.0,low,3.0,63,high,1,1.4,200,321.7,26,35.8
PG_01237,substation,coastal,3,medium,1.5,low,2.5,91,high,8,4.41,160,269.78,27,35.3
PG_01238,overhead_line,coastal,3,low,0.5,high,2.7,62,low,1,2.07,87,98.62,22,28.3
PG_01239,overhead_line,urban,2,low,0.5,low,4.7,60,high,6,4.09,90,140.45,31,40.3
PG_01240,underground_cable,coastal,3,high,3.0,low,4.6,94,medium,11,1.01,225,304.8,40,50.1
PG_01241,underground_cable,urban,2,high,3.0,low,3.6,95,low,6,4.54,213,293.19,38,49.7
PG_01242,underground_cable,hilly,4,high,3.0,high,4.2,55,medium,7,4.97,226,281.17,35,51.1
PG_01243,overhead_line,forest,5,low,0.5,high,4.0,61,low,9,4.85,70,85.16,30,42.4
PG_01244,underground_cable,hilly,4,medium,1.5,low,2.8,67,medium,5,2.86,140,211.76,39,52.8
PG_01245,substation,coastal,3,medium,1.5,medium,2.9,85,high,5,3.37,136,193.67,18,23.8
PG_01246,overhead_line,hilly,4,high,3.0,high,4.9,91,medium,5,3.44,150,178.19,30,41.0
PG_01247,overhead_line,coastal,3,low,0.5,medium,3.2,72,high,10,1.7,136,188.13,21,26.5
PG_01248,underground_cable,hilly,4,high,3.0,low,4.5,88,low,2,1.95,210,280.34,40,52.2
PG_01249,substation,forest,5,high,3.0,medium,2.7,71,medium,10,1.76,180,234.21,28,39.1
PG_01250,overhead_line,plain,1,high,3.0,low,4.2,90,medium,7,3.67,95,129.15,22,28.9
PG_01251,substation,forest,5,low,0.5,low,3.8,71,high,4,2.93,119,202.06,15,20.6
PG_01252,substation,forest,5,medium,1.5,medium,4.4,94,high,6,3.56,177,266.28,27,37.6
PG_01253,overhead_line,forest,5,low,0.5,medium,3.8,69,low,6,4.0,93,119.09,24,33.5
PG_01254,overhead_line,plain,1,medium,1.5,medium,3.9,82,medium,12,2.17,68,76.39,26,30.8
PG_01255,overhead_line,plain,1,high,3.0,high,4.9,75,high,9,4.28,123,151.37,18,24.7
PG_01256,overhead_line,coastal,3,high,3.0,medium,3.3,81,high,8,4.52,101,146.07,20,28.6
PG_01257,overhead_line,forest,5,high,3.0,high,3.2,89,high,12,1.62,128,180.5,22,31.5
PG_01258,overhead_line,coastal,3,low,0.5,medium,3.8,91,medium,8,4.28,68,85.81,33,41.6
PG_01259,underground_cable,urban,2,low,0.5,high,4.0,78,low,7,4.02,233,263.92,32,41.1
PG_01260,underground_cable,hilly,4,high,3.0,low,2.9,55,medium,3,2.31,160,236.03,33,46.2
PG_01261,substation,urban,2,low,0.5,low,2.7,74,medium,10,1.52,115,157.2,24,28.6
PG_01262,overhead_line,coastal,3,high,3.0,high,4.6,64,low,8,4.39,92,105.02,32,45.4
PG_01263,underground_cable,urban,2,medium,1.5,low,2.7,63,high,10,2.17,204,311.9,24,30.1
PG_01264,overhead_line,hilly,4,low,0.5,low,2.6,94,medium,4,2.78,101,153.15,25,32.0
PG_01265,underground_cable,forest,5,low,0.5,low,4.5,60,medium,1,2.02,206,298.33,41,54.8
PG_01266,overhead_line,plain,1,low,0.5,low,2.5,93,medium,6,4.69,139,196.34,36,42.5
